comment,hospital,star,rating,sentiment,cleaned_comment
"Bệnh viện nhàn nước này mọc ra hơi thừa thì phải, tốn hàng nghìn tỷ của dân. Bệnh viện rất vắng. Thường nhường người bảo hiểm Y tế bắt buộc mới đến đây",Trung tâm Y tế thành phố Thanh Hóa,1 sao,"3,3",Tệ,"bệnh viện nhàn nước này mọc ra hơi thừa thì phải, tốn hàng nghìn tỷ của dân. bệnh viện rất vắng. thường nhường người bảo hiểm y tế bắt buộc mới đến đây"
Bv sạch. Lâu năm r nhưng vẫn rất mới.,Bệnh viện mắt Tây Nguyên,5 sao,"4,3",Tốt,bệnh viện sạch. lâu năm rồinhưng vẫn rất mới.
"Khám nhiều lần cho cả gia đình đều thấy ưng, các bác sĩ và y tá, lễ tân nhẹ nhàng, hướng dẫn chu đáo. Phòng sạch sẽ, ở nội trú các bữa cơm ngon, đầy đặn",Bệnh Viện Đa Khoa Tâm Anh,5 sao,"3,4",Tốt,"khám nhiều lần cho cả gia đình đều thấy ưng, các bác sĩ và y tá, lễ tân nhẹ nhàng, hướng dẫn chu đáo. phòng sạch sẽ, ở nội trú các bữa cơm ngon, đầy đặn"
"Rõ có lấy số thứ tự, mình số 1120 gọi 1121 và 1119. Hỏi vì sao thì nói là xếp sổ sau nên mới vậy, nếu đã có xếp sổ trước sau r thì làm lấy số thứ tự làm gì😡😡😡 Bực thực sự, thà sang Đa Khoa quốc tế khám còn đỡ tức, tuy đông nhưnv còn có trật tự …",Bệnh viện Đa khoa Lê Chân,1 sao,"3,4",Tệ,"rõ có lấy số thứ tự, mình số 1120 gọi 1121 và 1119. hỏi vì sao thì nói là xếp sổ sau nên mới vậy, nếu đã có xếp sổ trước sau rồithì làm lấy số thứ tự làm gì😡😡😡 bực thực sự, thà sang đa khoa quốc tế khám còn đỡ tức, tuyến đông nhưnv còn có trật tự …"
"Hôm trước đi khám thấy rất hài lòng, bác sĩ hỏi han rất tận tâm, chuyên nghiệp. Sau mình ra Bạch Mai và Đại học Y kiểm tra thêm cho chắc thì thấy kết luận và cho thuốc y hệt, mất thêm tiền với công đi khám",Phòng khám Đa khoa Bác Toản,5 sao,"5,0",Tốt,"hôm trước đi khám thấy rất hài lòng, bác sĩ hỏi han rất tận tâm, chuyên nghiệp. sau mình ra bạch mai và đại học y kiểm tra thêm cho chắc thì thấy kết luận và cho thuốc y hệt, mất thêm tiền với công đi khám"
"Không có chỗ đậu xe ô tô cho người dân. Chỉ có chỗ để xe cho cán bộ.
Bảo vệ không đeo thẻ, không mặc đồng phục. Thái độ như côn đồ.",Trung tâm Y tế thành phố Thanh Hóa,1 sao,"3,3",Tệ,"không có chỗ đậu xe ô tô cho người dân. chỉ có chỗ để xe cho cán bộ.
bảo vệ không đeo thẻ, không mặc đồng phục. thái độ như côn đồ."
Khám bệnh mông lung mất thời gian. Nhân viên hỏi thì không muốn trả lời. Bỏ tiền ra đi khám dịch vụ mà có trải nghiệm rất tệ. Đang ngồi đợi mà khó chịu qá. Nếu có ít hơn 1 sao cũng đánh giá.. Tệ.. 1 sao.,Bệnh viện Ung bướu Thành phố Cần Thơ,1 sao,"3,4",Tệ,khám bệnh mông lung mất thời gian. nhân viên hỏi thì không muốn trả lời. bỏ tiền ra đi khám dịch vụ mà có trải nghiệm rất tệ. đang ngồi đợi mà khó chịu quá. nếu có ít hơn 1 sao cũng đánh giá.. tệ.. 1 sao.
"Dịch vụ chu đáo, chuyên môn tốt",Phòng khám Đa khoa Bác Toản,5 sao,"5,0",Tốt,"dịch vụ chu đáo, chuyên môn tốt"
Khám gksk dành cho lx ở đây thì 10 điểm không có nhưng 300k ae nhé có cả bản điện tử để làm dv công luôn,Đa khoa Quốc tế Việt - Nga,5 sao,"4,8",Tốt,khám gksk dành cho lx ở đây thì 10 điểm không có nhưng 300k anh em nhé có cả bản điện tử để làm dịch vụ công luôn
Nơi tin cậy của bạn,Bệnh viện Điều Dưỡng Hà Tĩnh,5 sao,"4,4",Tốt,nơi tin cậy của bạn
"Mình vừa mổ cận tại Bv ngày 7/8. BS Nam Trung nhiệt tình, có chuyên môn cao. Bv khang trang và mới, có công nghệ SMILE hiện đại, nói chung rất hài lòng luôn..",Bệnh Viện Mắt Sài Gòn Nha Trang,5 sao,"4,8",Tốt,"mình vừa phẫu thuật cận tại bệnh viện ngày 7/8. bác sĩ nam trung nhiệt tình, có chuyên môn cao huyết áp. bệnh viện khang trang và mới, có công nghệ smile hiện đại, nói chung rất hài lòng luôn.."
Bệnh nhân vào cấp cứu mà nhân viên y tế mở miệng kêu nằm đó chờ hết giờ nghỉ trưa rồi khám bệnh??? Có thực sự là con người không? Lương tâm của các người bị chó tha à ?,Bệnh viện quận 4,1 sao,"2,5",Tệ,bệnh nhân vào cấp cứu mà nhân viên y tế mở miệng kêu nằm đó chờ hết giờ nghỉ trưa rồi khám bệnh??? có thực sự là con người không? lương tâm của các người bị chó tha à ?
Thấy khám khá ổn,Trung Tâm Phòng Chống Các Bệnh Xã Hội,5 sao,"3,0",Tốt,thấy khám khá ổn
Dịch vụ rất tốt và CSKH rất nhiệt tình… sạch sẽ thoáng mát mọi thứ rất tốt…,Bệnh Viện Đa Khoa Tâm Phúc,5 sao,"3,5",Tốt,dịch vụ rất tốt và cskh rất nhiệt tình… sạch sẽ thoáng mát mọi thứ rất tốt…
Tạm ổn,Khoa khám bệnh - Bệnh viện Da Liễu Quy Hoà,2 sao,"3,3",Tệ,tạm ổn
"Trên web thì thông báo làm việc từ 9h-17h, k thấy thông báo nghỉ trưa lúc nào. 1h đến vs biết 1r với gọi số. Gọi số đầu vào nộp giấy để chờ gọi, 2h vs ra gọi vào khám. Có ông bảo vệ nhìn như bố đời vậy",Bệnh Viện Phụ Sản Trung Ương,1 sao,"2,4",Tệ,"trên web thì thông báo làm việc từ 9h-17h, không thấy thông báo nghỉ trưa lúc nào. 1h đến vs biết 1rồivới gọi số. gọi số đầu vào nộp giấy để chờ gọi, 2h vs ra gọi vào khám. có ông bảo vệ nhìn như bố đời vậy"
Đkí thẻ bảo hiểm ở đây chỉ miễn phí tiền khám còn mọi loại thuốc thì phải tự túc - thế thì mua bảo hiểm để làm gì ?!,Trung Tâm Cấp Cứu 115 Hà Nội,3 sao,"3,6",Trung tính,đkí thẻ bảo hiểm ở đây chỉ miễn phí tiền khám còn mọi loại thuốc thì phải tự túc - thế thì mua bảo hiểm để làm gì ?!
Bệnh viện đa khoa chợ rẫy,Phòng Công tác xã hội - Bệnh viện Chợ Rẫy,5 sao,"4,7",Tốt,bệnh viện đa khoa chợ rẫy
"Tôi mổ cườm mắt ngày 10/10 ra viện 14/10/23
Dịch vụ rất tốt . Sạch sẽ . Tận tụy . Tôi rất hài lòng !",Bệnh viện Mắt Đắk Lắk,1 sao,"3,7",Tệ,"tôi phẫu thuật cườm mắt ngày 10/10 ra viện 14/10/23
dịch vụ rất tốt . sạch sẽ . tận tụy . tôi rất hài lòng !"
"Tôi vào khám tai tại đây ngày thứ 5.
Cơ sở vật chất sạch đẹp. Nhân viên lễ phép. Khám tai thì thấy bác sĩ có vẻ ổn, bệnh nhân có thể hỏi bác sĩ tư vấn thoải mái. …",Bệnh viện Đa khoa Quốc tế Vinmec Times City,4 sao,"4,0",Tốt,"tôi vào khám tai tại đây ngày thứ 5.
cơ sở vật chất sạch đẹp. nhân viên lễ phép. khám tai thì thấy bác sĩ có vẻ ổn, bệnh nhân có thể hỏi bác sĩ tư vấn thoải mái. …"
Trải nghiệm nữa tháng cảm giác hết bị sợ chít Kim,Bệnh viện Lao và bệnh Phổi tỉnh Bình Định.,4 sao,"3,1",Tốt,trải nghiệm nữa tháng cảm giác hết bị sợ chít kim
Bên tiêm thì cáu ghắt bệnh nhân như con phục vụ bệnh nhân quá kém luôn mọi người nên chánh sa cái bệnh viện HN/CB này ra bác sỹ đi tiêm cho bệnh nhân thì cáu ghắt khó tình lèo bèo bệnh nhân và trách bệnh nhân rồi chửi bệnh nhân làm như mình …,BỆNH VIỆN ĐA KHOA HÀ NỘI - CAO BẰNG,1 sao,"4,0",Tệ,bên tiêm thì cáu ghắt bệnh nhân như con phục vụ bệnh nhân quá kém luôn mọi người nên chánh sa cái bệnh viện hà nội/cb này ra bác sỹ đi tiêm cho bệnh nhân thì cáu ghắt khó tình lèo bèo bệnh nhân và trách bệnh nhân rồi chửi bệnh nhân làm như mình …
Tư vấn rất nhiệt tình. Mình cảm thấy bệnh viện là nơi mình đặt niềm tin đúng. Mình lựa chọn phương pháp Smile rất hiệu quả …,Bệnh viện Mắt Quốc Tế DND,5 sao,"4,9",Tốt,tư vấn rất nhiệt tình. mình cảm thấy bệnh viện là nơi mình đặt niềm tin đúng. mình lựa chọn phương pháp smile rất hiệu quả …
"Lần đầu tiên đến khám và cũng là cuối cùng. Mình và gia đình đi khám răng, định lấy cao răng và kiểm tra răng cho bé. Mình chọn vì đây là BV tư nhân có khám BHYT nên nghĩ chất lượng tốt hơn BV nhà nước. Tuy nhiên hôm nay vô cùng thất vọng. …",Bệnh Viện Đa Khoa Hòa Bình,1 sao,"3,3",Tệ,"lần đầu tiên đến khám và cũng là cuối cùng. mình và gia đình đi khám răng, định lấy cao huyết áp răng và kiểm tra răng cho bé. mình chọn vì đây là bệnh viện tư nhân có khám bảo hiểm y tế nên nghĩ chất lượng tốt hơn bệnh viện nhà nước. tuyến nhiên hôm nay vô cùng thất vọng. …"
"Rất ưng ý về dịch vụ của bệnh viện! BV sạch sẽ, nhân viên hay bác sĩ, y tá đều nhiệt tình hỗ trợ mọi lúc mọi nơi! Đồ ăn ngon, sạch sẽ, nhanh chóng, kịp thời chu đáo! …",Bệnh viện Đa khoa Hồng Ngọc - Phúc Trường Minh,5 sao,"4,2",Tốt,"rất ưng ý về dịch vụ của bệnh viện! bệnh viện sạch sẽ, nhân viên hay bác sĩ, y tá đều nhiệt tình hỗ trợ mọi lúc mọi nơi! đồ ăn ngon, sạch sẽ, nhanh chóng, kịp thời chu đáo! …"
Dm bãi giữ xe thì 1 chỗ còn cổng zô chỗ khác phải bắt di đường vòng. Dm nể mấy ông bv già chứ ko tao cũng đập cho trận. Giữ xe qua đêm sáng lấy mà 26k dm quá đắt. Đám y tá bs toàn 1 lũ tân binh đéo biết cc gì cứ hỏi qua ngó lại,Bệnh viện Nhân Dân 115 Đa Khoa,1 sao,"2,2",Tệ,dm bãi giữ xe thì 1 chỗ còn cổng zô chỗ khác phải bắt di đường vòng. dm nể mấy ông bệnh viện già chứ không tao cũng đập cho trận. giữ xe qua đêm sáng lấy mà 26k dm quá đắt. đám y tá bác sĩ toàn 1 lũ tân binh đéo biết cơ sở gì cứ hỏi qua ngó lại
Benh vien bảo ngoc nơi có đội ngũ giáo sư bác sĩ gỏi phụ vụ bệnh nhân nhiệt tình,Bệnh Viện Bảo Ngọc,5 sao,"4,1",Tốt,benh vien bảo ngoc nơi có đội ngũ giáo sư bác sĩ gỏi phụ vụ bệnh nhân nhiệt tình
"Phòng khám với đội ngũ nhân viên nhiệt tình, chu đáo. Bác sĩ khám và tư vấn nhiệt tình , cẩn thận.",Phòng khám Đa khoa Bác Toản,5 sao,"5,0",Tốt,"phòng khám với đội ngũ nhân viên nhiệt tình, chu đáo. bác sĩ khám và tư vấn nhiệt tình , cẩn thận."
"đã từng đi khám mấy lần
bs khám rất hời hợt ko có ""TÂM""
ko bh tôi khám lại phòng này",Phòng Khám Da Liễu Phạm Nữ Bích Hợp,1 sao,"4,0",Tệ,"đã từng đi khám mấy lần
bác sĩ khám rất tốt hợt không có ""tâm""
không bảo hiểm tôi khám lại phòng này"
"Bệnh viện không lấy máu gót chân, trời ơi làm mất cơ hội sàng lọc cho con. Sanh ở đây là đều mà mình hối hận nhất.",Bệnh Viện Đa Khoa Lâm Đồng,1 sao,"2,6",Tệ,"bệnh viện không lấy máu gót chân, trời ơi làm mất cơ hội sàng lọc cho con. sanh ở đây là đều mà mình hối hận nhất."
"Hôm nay, 26/08/2024 thứ 2
Mình tiểu phẫu răng khôn bị lệch ở bệnh viện. Mình có xem đánh giá của mn bảo làm hồ sơ khá lâu. Vào ngay sảnh bên tay trái là có chị lễ tân sẽ hướng dẫn và bốc …",Bệnh viện Răng Hàm Mặt Trung ương Thành phố Hồ Chí Minh,4 sao,"4,2",Tốt,"hôm nay, 26/08/2024 thứ 2
mình tiểu phẫu răng khôn bị lệch ở bệnh viện. mình có xem đánh giá của mọi người bảo làm hồ sơ khá lâu. vào ngay sảnh bên tay trái là có chị lễ tân sẽ hướng dẫn và bốc …"
"Còn 1 ngày nữa bệnh nhân mới xuất viện mà đội ngũ y tá, bác sĩ không ai quan tâm đến bệnh nhân, bệnh nhân vẫn còn truyền ống dẫn ăn uống mà không ai lại truyền, người nhà có lại kêu nhờ y tá lại bom truyền ống cho bệnh nhân mà không ai lại. …",Bệnh viện Đa khoa tỉnh Cà Mau,1 sao,"2,8",Tệ,"còn 1 ngày nữa bệnh nhân mới xuất viện mà đội ngũ y tá, bác sĩ không ai quan tâm đến bệnh nhân, bệnh nhân vẫn còn truyền ống dẫn ăn uống mà không ai lại truyền, người nhà có lại kêu nhờ y tá lại bom truyền ống cho bệnh nhân mà không ai lại. …"
"Nhân viên này đang có bầu, tính cách khó chịu khi tiếp khách. Biết là có bầu nhưng mà làm việc quát khách, rũ trách nhiệm khi hóa đơn chứng từ KH cần xuất. Tôi k biết tôi ko biết 😂😂 …",Bệnh Viện Tim Hà Nội - Cơ Sở 2,1 sao,"3,3",Tệ,"nhân viên này đang có bầu, tính cách khó chịu khi tiếp khách. biết là có bầu nhưng mà làm việc quát khách, rũ trách nhiệm khi hóa đơn chứng từ khám cần xuất. tôi không biết tôi không biết 😂😂 …"
bệnh viện chất lượng,Bệnh viện Công an Thành phố Hải Phòng,3 sao,"3,4",Trung tính,bệnh viện chất lượng
"Cho em hỏi là e bị rụng tóc,tóc nhanh bết ,thưa 2 bên và hoi vùng đỉnh đầu thì điều trị dứt điểm được k ạ. . Và phương pháp điều trị. Nếu điều trị dc vậy chi phí khoảng bao nhiêu ạ ?",Bệnh viện Phong - Da liễu Trung ương Quy Hòa,4 sao,"4,0",Tốt,"cho em hỏi là em bị rụng tóc,tóc nhanh bết ,thưa 2 bên và hơi vùng đỉnh đầu thì điều trị dứt điểm được không ạ. . và phương pháp điều trị. nếu điều trị dc vậy chi phí khoảng bao nhiêu ạ ?"
Đây không phải bệnh viện. Mọi người nên TRÁNH càng xa càng tốt nhé. Thái độ cực kì tệ. Bệnh nhân mà đi khám chắc bệnh thêm. Người bình thường vô làm giấy khám cũng phát bệnh vì thái độ nhân viên y tế. Cả kiến thức căn bản là bị cận thì k thấy rõ cũng k biết.,Bệnh Viện Quận 5,1 sao,"2,4",Tệ,đây không phải bệnh viện. mọi người nên tránh càng xa càng tốt nhé. thái độ cực kì tệ. bệnh nhân mà đi khám chắc bệnh thêm. người bình thường vô làm giấy khám cũng phát bệnh vì thái độ nhân viên y tế. cả kiến thức căn bản là bị cận thì không thấy rõ cũng không biết.
"Bệnh viện làm ăn như đi chơi, k có tâm bác sĩ kinh nghiệm kém. Lấy hồ sơ xuất biện thì đưa hồ sơ bệnh án kết quả của ng khác điên đéo chịu được, dẹp mẹ đi là vừa",Bệnh Viện Đa Khoa Lâm Đồng,1 sao,"2,6",Tệ,"bệnh viện làm ăn như đi chơi, không có tâm bác sĩ kinh nghiệm kém. lấy hồ sơ xuất biện thì đưa hồ sơ bệnh án kết quả của người khác điên đéo chịu được, dẹp mẹ đi là vừa"
"Bác sĩ mà cười bệnh nhân trong lúc khám,  chuẩn đoán bệnh  sai, ko biết  có trị được thật không mà đã  ra giá tiền như đúng rồi.",Phòng Khám Đa Khoa Đắk Lắk,1 sao,"4,6",Tệ,"bác sĩ mà cười bệnh nhân truyền lúc khám,  chuẩn đoán bệnh  sai, không biết  có trị được thật không mà đã  ra giá tiền như đúng rồi."
Tốt,Bệnh Viện Phổi Tỉnh Bình Thuận,5 sao,"3,6",Tốt,tốt
"Tôi chưa trải nghiệm khám, chữa bệnh ở đây. Nhưng điều ấn tượng là bệnh viện khá sạch sẽ, dịch vụ đầy đủ.",Bệnh viện Hùng Vương Gia Lai,4 sao,"3,3",Tốt,"tôi chưa trải nghiệm khám, chữa bệnh ở đây. nhưng điều ấn tượng là bệnh viện khá sạch sẽ, dịch vụ đầy đủ."
"Mình thăm khám tại bệnh viện rất tệ, nhân viên và bác sĩ đều tỏ thái độ khiến mình k hài lòng, đến khám sức khoẻ mà như đi xin đi năn nỉ thăm khám í, nhìn bề ngoài nhue vậy nhưng thật ra đằng sau bệnh viện cực kì bẩn luôn. Nói chung là bệnh viện nên đc gỡ bỏ đi=))))) ko xứng đáng với giá tiền mình bỏ ra để thăm khám. Cút đi",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8",Tệ,"mình thăm khám tại bệnh viện rất tệ, nhân viên và bác sĩ đều tỏ thái độ khiến mình không hài lòng, đến khám sức khỏe mà như đi xin đi năn nỉ thăm khám ý, nhìn bề ngoài nhue vậy nhưng thật ra đằng sau bệnh viện cực kì bẩn luôn. nói chung là bệnh viện nên được gỡ bỏ đi=))))) không xứng đáng với giá tiền mình bỏ ra để thăm khám. cút đi"
